samplingdate	covidcases_DEU	covidcases_DNK	coviddeaths_DEU	coviddeaths_DNK	CHindex_DEU	CHindex_DNK	Sindex_DEU	Sindex_DNK	movement_change_DEU	movement_change_DNK	stilled_users_change_DEU	stilled_users_change_DNK
2022-07-05	28542484.0	3180392.0	141397.0	6494.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-06	28673212.0	3183166.0	141519.0	6499.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-07	28808614.0	3185838.0	141627.0	6505.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-08	28926346.0	3188252.0	141758.0	6510.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-09	28926346.0	3188252.0	141758.0	6510.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-10	28926346.0	3188252.0	141758.0	6510.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-11	29025760.0	3193837.0	141870.0	6529.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-12	29180489.0	3196794.0	142035.0	6530.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-13	29308100.0	3199299.0	142139.0	6530.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-14	29460249.0	3201797.0	142284.0	6543.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-15	29569943.0	3203739.0	142399.0	6551.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-16	29569943.0	3203739.0	142399.0	6551.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-17	29569943.0	3203739.0	142399.0	6551.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-18	29692989.0	3209307.0	142533.0	6563.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-19	29853680.0	3212192.0	142635.0	6567.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-20	29994679.0	3214417.0	142771.0	6571.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-21	30131303.0	3216533.0	142948.0	6581.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-22	30239122.0	3218418.0	143061.0	6591.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-23	30239122.0	3218418.0	143061.0	6591.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-24	30239122.0	3218418.0	143061.0	6591.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-25	30331133.0	3218418.0	143177.0	6591.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-26	30476605.0	3224908.0	143364.0	6618.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-27	30598385.0	3226717.0	143545.0	6623.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-28	30702511.0	3228291.0	143702.0	6628.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-29	30787309.0	3229666.0	143855.0	6639.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-30	30787309.0	3229666.0	143855.0	6639.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-07-31	30787309.0	3229666.0	143855.0	6639.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-01	30854175.0	3233623.0	143979.0	6671.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-02	30956873.0	3235576.0	144150.0	6682.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-03	31044554.0	3237406.0	144360.0	6687.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-04	31119199.0	3239092.0	144552.0	6700.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-05	31178705.0	3240454.0	144717.0	6701.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-06	31178705.0	3240454.0	144717.0	6701.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-07	31178705.0	3240454.0	144717.0	6701.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-08	31228322.0	3243965.0	144858.0	6751.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-09	31307020.0	3245898.0	145028.0	6758.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-10	31379757.0	3248038.0	145241.0	6774.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-11	31439645.0	3250209.0	145394.0	6780.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-12	31489484.0	3252087.0	145561.0	6792.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-13	31489484.0	3252087.0	145561.0	6792.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-14	31489484.0	3252087.0	145561.0	6792.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-15	31535340.0	3256128.0	145698.0	6816.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-16	31599085.0	3258028.0	145838.0	6826.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-17	31666475.0	3259684.0	146030.0	6833.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-18	31725160.0	3261142.0	146214.0	6836.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-19	31771884.0	3262219.0	146383.0	6846.0	39.29	21.43	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-20	31771884.0	3262219.0	146383.0	6846.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-21	31771884.0	3262219.0	146383.0	6846.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-22	31808228.0	3265002.0	146504.0	6865.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-23	31868639.0	3266169.0	146650.0	6871.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-24	31921578.0	3267278.0	146797.0	6884.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-25	31970779.0	3268387.0	146913.0	6888.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-26	32008122.0	3269328.0	147003.0	6893.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-27	32008122.0	3269328.0	147003.0	6893.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-28	32008122.0	3269328.0	147003.0	6893.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-29	32041350.0	3271458.0	147104.0	6912.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-30	32095854.0	3272445.0	147223.0	6920.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-08-31	32145157.0	3273205.0	147404.0	6923.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-01	32184553.0	3273997.0	147494.0	6934.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-02	32218483.0	3274583.0	147642.0	6936.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-03	32218483.0	3274583.0	147642.0	6936.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-04	32218483.0	3274583.0	147642.0	6936.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-05	32247828.0	3276399.0	147762.0	6953.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-06	32297537.0	3277463.0	147861.0	6960.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-07	32344032.0	3278340.0	147981.0	6963.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-08	32386089.0	3279222.0	148098.0	6965.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-09	32422084.0	3280052.0	148217.0	6968.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-10	32422084.0	3280052.0	148217.0	6968.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-11	32422084.0	3280052.0	148217.0	6968.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-12	32452250.0	3281847.0	148299.0	6982.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-13	32507180.0	3282837.0	148389.0	6983.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-14	32558479.0	3283706.0	148498.0	6987.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-15	32604993.0	3284546.0	148728.0	6990.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-16	32643742.0	3285290.0	148845.0	6993.0	39.29	25.0	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-17	32643742.0	3285290.0	148845.0	6993.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-18	32643742.0	3285290.0	148845.0	6993.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-19	32680356.0	3287088.0	148933.0	7004.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-20	32740593.0	3288050.0	149079.0	7006.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-21	32797308.0	3289119.0	149169.0	7016.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-22	32854286.0	3289978.0	149275.0	7021.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-23	32905086.0	3291284.0	149368.0	7026.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-24	32905086.0	3291284.0	149368.0	7026.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-25	32905086.0	3291284.0	149368.0	7026.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-26	32952050.0	3293856.0	149458.0	7039.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-27	33041332.0	3295332.0	149576.0	7043.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-28	33137143.0	3296945.0	149714.0	7057.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-29	33216006.0	3298293.0	149808.0	7065.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-09-30	33312373.0	3299534.0	149948.0	7074.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-01	33312373.0	3299534.0	149948.0	7074.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-02	33312373.0	3299534.0	149948.0	7074.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-03	33312373.0	3302418.0	149948.0	7087.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-04	33386229.0	3303935.0	150064.0	7088.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-05	33519761.0	3305644.0	150192.0	7103.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-06	33652255.0	3307186.0	150289.0	7112.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-07	33826367.0	3308378.0	150406.0	7121.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-08	33826367.0	3308378.0	150406.0	7121.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-10-09	33826367.0	3308378.0	150406.0	7121.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-10	33948632.0	3311874.0	150535.0	7141.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-11	34121168.0	3313544.0	150720.0	7151.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-12	34257916.0	3314946.0	150919.0	7158.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-13	34403129.0	3316465.0	151095.0	7165.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-14	34517327.0	3317617.0	151260.0	7173.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-15	34517327.0	3317617.0	151260.0	7173.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-16	34517327.0	3317617.0	151260.0	7173.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-17	34608837.0	3321004.0	151420.0	7195.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-18	34758889.0	3322391.0	151629.0	7206.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-19	34888963.0	3323835.0	151877.0	7222.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-20	35005769.0	3324976.0	152100.0	7234.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-21	35098062.0	3325947.0	152278.0	7247.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-22	35098062.0	3325947.0	152278.0	7247.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-23	35098062.0	3325947.0	152278.0	7247.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-24	35172694.0	3328525.0	152482.0	7286.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-25	35288228.0	3329909.0	152755.0	7295.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-26	35383015.0	3330925.0	152997.0	7305.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-27	35461920.0	3331865.0	153193.0	7312.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-28	35523412.0	3332764.0	153377.0	7321.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-29	35523412.0	3332764.0	153377.0	7321.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-30	35523412.0	3332764.0	153377.0	7321.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-10-31	35571131.0	3334594.0	153544.0	7347.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-11-01	35619687.0	3335516.0	153694.0	7354.0	47.02	26.19	23.15	11.11	0.0	0.0	0.0	0.0
2022-11-02	35649648.0	3336258.0	153814.0	7363.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-03	35728277.0	3336890.0	154095.0	7375.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-04	35784912.0	3337464.0	154328.0	7387.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-05	35784912.0	3337464.0	154328.0	7387.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-06	35784912.0	3337464.0	154328.0	7387.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-07	35823771.0	3338886.0	154535.0	7413.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-08	35884834.0	3339619.0	154785.0	7420.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-09	35932654.0	3340269.0	155012.0	7423.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-10	35971322.0	3341153.0	155187.0	7430.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-11	36005025.0	3341697.0	155403.0	7434.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-12	36005025.0	3341697.0	155403.0	7434.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-13	36005025.0	3341697.0	155403.0	7434.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-14	36033395.0	3343173.0	155588.0	7452.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-15	36080574.0	3343859.0	155807.0	7463.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-16	36119184.0	3344521.0	156030.0	7469.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-17	36152490.0	3345095.0	156192.0	7470.0	39.29	26.19	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-18	36180077.0	3345583.0	156410.0	7470.0	39.29	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-19	36180077.0	3345583.0	156410.0	7470.0	39.29	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-20	36180077.0	3345583.0	156410.0	7470.0	39.29	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-21	36205405.0	3346969.0	156613.0	7494.0	39.29	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-22	36247081.0	3347582.0	156812.0	7496.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-23	36280371.0	3348258.0	156951.0	7500.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-24	36318461.0	3348972.0	157114.0	7508.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-25	36348477.0	3349672.0	157388.0	7513.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-26	36348477.0	3349672.0	157388.0	7513.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-27	36348477.0	3349672.0	157388.0	7513.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-28	36373165.0	3351498.0	157495.0	7524.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-29	36419717.0	3352606.0	157657.0	7528.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-11-30	36463485.0	3353700.0	157791.0	7532.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-01	36499600.0	3354906.0	157943.0	7537.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-02	36530020.0	3355938.0	158109.0	7541.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-03	36530020.0	3355938.0	158109.0	7541.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-04	36530020.0	3355938.0	158109.0	7541.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-05	36557861.0	3358726.0	158198.0	7555.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-06	36604648.0	3360156.0	158386.0	7557.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-07	36649979.0	3360156.0	158559.0	7557.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-08	36690235.0	3363615.0	158684.0	7573.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-09	36726061.0	3365252.0	158851.0	7579.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-10	36726061.0	3365252.0	158851.0	7579.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-11	36726061.0	3365252.0	158851.0	7579.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-12	36758926.0	3367341.0	158966.0	7596.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-13	36812671.0	3368415.0	159177.0	7608.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-14	36860998.0	3369387.0	159364.0	7620.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-15	36905873.0	3370728.0	159594.0	7626.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-16	36946574.0	3371791.0	159737.0	7635.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-17	36946574.0	3371791.0	159737.0	7635.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-18	36946574.0	3371791.0	159737.0	7635.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-19	36980883.0	3374393.0	159884.0	7662.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-20	37035898.0	3375600.0	160045.0	7672.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-21	37088426.0	3377480.0	160246.0	7680.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-22	37136414.0	3379211.0	160424.0	7691.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-23	37177845.0	3381011.0	160611.0	7701.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-24	37177845.0	3381011.0	160611.0	7701.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-25	37177845.0	3381011.0	160611.0	7701.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-26	37177845.0	3381011.0	160611.0	7701.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-27	37211978.0	3384373.0	160768.0	7747.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-28	37272430.0	3385836.0	160972.0	7758.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-29	37345969.0	3385836.0	161321.0	7758.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-30	37369865.0	3385836.0	161465.0	7758.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2022-12-31	37369866.0	3385836.0	161465.0	7758.0	41.67	23.81	14.81	11.11	0.0	0.0	0.0	0.0
2023-01-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-01-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023-02-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
